Lat,Lon,hour,is_wekend,dbscan_cluster,dbscan2_cluster
40.757,-73.9771,18,0,0,0
40.7683,-73.9835,6,0,0,0
40.8818,-73.9125,17,0,0,0
40.7437,-73.9906,19,0,0,0
40.6908,-74.1781,21,0,1,1
40.7708,-73.9478,7,0,0,0
40.7684,-73.9146,10,1,0,0
40.736,-74.006,22,0,0,0
40.7459,-73.9877,13,0,0,0
40.7061,-74.0161,5,0,0,0
40.7431,-74.0027,20,1,0,0
40.73,-73.8611,14,0,0,0
40.7569,-73.9699,18,0,0,0
40.7706,-73.9478,10,1,0,0
40.7205,-73.9946,16,0,0,0
40.7514,-74.0034,18,1,0,0
40.7487,-73.9923,21,0,0,0
40.7249,-73.9767,9,0,0,0
40.7356,-74.0028,16,0,0,0
40.7521,-73.9988,7,0,0,0
40.7309,-73.9932,16,1,0,0
40.7648,-73.9779,16,0,0,0
40.7262,-73.9921,6,0,0,0
40.7722,-73.9609,17,0,0,0
40.7794,-73.9755,8,0,0,0
40.7583,-73.9831,11,0,0,0
40.7488,-73.9823,19,0,0,0
40.7107,-73.9365,22,1,0,0
40.7272,-74.0003,22,0,0,0
40.7382,-74.0095,23,0,0,0
40.7346,-74.0005,5,0,0,0
40.7495,-74.0044,14,0,0,0
40.7191,-73.9964,22,1,0,0
40.6444,-73.7834,13,1,0,0
40.7643,-73.9737,19,0,0,0
40.7824,-73.9763,18,1,0,0
40.6411,-73.9715,4,0,0,0
40.7451,-73.9987,11,1,0,0
40.7218,-73.9997,17,0,0,0
40.6878,-74.1813,11,0,1,1
40.7443,-73.9203,9,0,0,0
40.7282,-73.9848,14,1,0,0
40.7739,-73.8717,21,0,0,0
40.711,-73.9607,10,0,0,0
40.774,-73.8725,16,0,0,0
40.7379,-73.9879,4,1,0,0
40.7455,-73.9954,12,0,0,0
40.7564,-73.9976,22,0,0,0
40.6776,-73.9484,9,0,0,0
40.7416,-73.9938,0,1,0,0
40.7651,-73.8719,15,0,0,0
40.7594,-73.9918,20,0,0,0
40.7659,-73.9834,12,0,0,0
40.7429,-74.004,19,0,0,0
40.8706,-73.8585,11,0,0,0
40.755,-73.9915,15,0,0,0
40.7439,-73.9913,17,0,0,0
40.7144,-73.9574,13,0,0,0
40.7683,-73.8624,19,0,0,0
40.7767,-73.949,17,0,0,0
40.7321,-74.0006,21,1,0,0
40.782,-73.9141,12,1,0,0
40.6887,-73.9422,19,1,0,0
40.7406,-74.0058,22,1,0,0
40.7381,-74.0088,11,1,0,0
40.7534,-73.9807,20,0,0,0
40.7165,-74.0165,11,1,0,0
40.7605,-73.9857,11,1,0,0
40.7703,-73.962,17,0,0,0
40.7179,-74.0065,22,0,0,0
40.7327,-73.9973,22,0,0,0
40.7473,-73.9936,18,0,0,0
40.7024,-73.9867,12,0,0,0
40.7636,-73.9749,21,0,0,0
40.7242,-73.991,18,1,0,0
40.7066,-74.0123,21,0,0,0
40.6714,-73.9548,19,0,0,0
40.768,-73.9852,8,0,0,0
40.6747,-74.0161,19,0,0,0
40.7209,-73.9597,23,0,0,0
40.7521,-73.7536,3,0,0,-1
40.7177,-73.9635,5,0,0,0
40.7306,-74.0044,18,0,0,0
40.7195,-73.9946,18,0,0,0
40.7742,-73.8723,0,0,0,0
40.7204,-74.0034,0,0,0,0
40.6545,-73.9742,22,1,0,0
40.7241,-74.0102,1,0,0,0
40.7494,-73.9841,12,1,0,0
40.7446,-73.973,22,1,0,0
40.7475,-74.002,19,0,0,0
40.7311,-74.0029,16,0,0,0
40.7075,-73.9494,23,1,0,0
40.7306,-73.978,22,1,0,0
40.7232,-73.9993,23,0,0,0
40.7354,-73.9921,16,0,0,0
40.7683,-73.8623,20,0,0,0
40.7781,-73.9629,9,0,0,0
40.759,-73.989,15,1,0,0
40.7414,-73.9905,16,0,0,0
40.6417,-73.7889,11,0,0,0
40.741,-74.0077,20,0,0,0
40.7393,-73.9979,9,0,0,0
40.7073,-74.0073,13,0,0,0
40.7412,-73.9929,12,0,0,0
40.8041,-73.9547,12,0,0,0
40.7332,-73.861,17,0,0,0
40.6774,-73.985,15,0,0,0
40.7301,-74.0082,15,0,0,0
40.7399,-74.0027,2,0,0,0
40.676,-73.9997,9,1,0,0
40.7815,-73.9806,19,0,0,0
40.7774,-73.9562,7,0,0,0
40.7344,-73.9783,0,1,0,0
40.6719,-74.0104,14,0,0,0
40.7053,-73.9299,20,0,0,0
40.7805,-73.9874,17,1,0,0
40.6634,-73.9913,1,1,0,0
40.76,-73.9825,18,0,0,0
40.7258,-73.9964,19,0,0,0
40.7103,-73.9634,2,0,0,0
40.7408,-74.0018,19,0,0,0
40.7564,-73.9727,6,0,0,0
40.7653,-73.98,13,0,0,0
40.769,-73.9696,16,1,0,0
40.7988,-73.9597,9,0,0,0
40.748,-73.9719,5,0,0,0
40.749,-73.973,8,1,0,0
40.6598,-73.9563,7,1,0,0
40.7258,-73.9848,14,0,0,0
40.7795,-73.9879,7,0,0,0
40.7172,-74.0038,12,0,0,0
40.8045,-73.9476,22,0,0,0
40.674,-73.9865,16,0,0,0
40.5965,-73.9728,9,0,0,0
40.7266,-73.9801,13,1,0,0
40.7806,-73.9578,13,0,0,0
40.8019,-73.9102,19,1,0,0
40.822,-73.9515,9,0,0,0
40.7698,-73.9649,17,0,0,0
40.6447,-73.782,6,0,0,0
40.744,-74.0068,1,0,0,0
40.7505,-73.9904,19,0,0,0
40.7513,-73.994,22,0,0,0
40.7616,-73.9648,19,1,0,0
40.7048,-73.9338,23,0,0,0
40.645,-73.7818,19,0,0,0
40.7483,-73.9764,19,0,0,0
40.7485,-73.9392,18,0,0,0
40.7704,-73.9623,17,1,0,0
40.647,-73.7894,21,1,0,0
40.7471,-73.9866,4,0,0,0
40.7345,-73.9835,13,0,0,0
40.7772,-73.952,13,0,0,0
40.7498,-73.9755,18,0,0,0
40.7431,-73.9963,17,1,0,0
40.7392,-73.9948,20,1,0,0
40.7788,-73.9625,9,0,0,0
40.767,-73.9834,7,0,0,0
40.6687,-73.9902,11,0,0,0
40.7488,-74.007,22,0,0,0
40.6879,-74.1827,18,1,1,1
40.764,-73.9558,17,0,0,0
40.7207,-73.9871,23,0,0,0
40.7513,-73.9854,16,0,0,0
40.6914,-73.9844,5,1,0,0
40.7213,-73.9881,22,1,0,0
40.7324,-73.9801,19,1,0,0
40.7261,-73.9836,16,0,0,0
40.7629,-73.982,9,0,0,0
40.7081,-74.0068,10,0,0,0
40.7716,-73.9592,14,1,0,0
40.7431,-74.0075,19,0,0,0
40.6916,-74.1771,9,0,1,1
40.7313,-74.0003,13,1,0,0
40.7174,-73.9528,12,0,0,0
40.7317,-74.0073,18,0,0,0
40.7746,-73.9614,14,1,0,0
40.7681,-73.862,20,0,0,0
40.7449,-73.9827,8,0,0,0
40.6768,-73.96,10,0,0,0
40.7711,-73.8663,7,0,0,0
40.7378,-73.9827,0,1,0,0
40.7527,-73.9814,18,0,0,0
40.7171,-74.0047,19,0,0,0
40.7325,-73.9854,1,1,0,0
40.6468,-73.7896,19,0,0,0
40.7293,-74.0015,15,1,0,0
40.7485,-74.0055,13,0,0,0
40.7166,-73.9569,18,1,0,0
40.7909,-73.9709,17,1,0,0
40.7272,-73.9922,23,0,0,0
40.7325,-73.9992,20,0,0,0
40.7581,-73.991,17,1,0,0
40.7357,-73.9895,19,0,0,0
40.7243,-74.0079,17,0,0,0
40.7403,-73.979,20,0,0,0
40.7356,-73.9827,16,0,0,0
40.755,-73.9839,21,0,0,0
40.7523,-73.9839,17,0,0,0
40.7684,-73.9814,21,0,0,0
40.7741,-73.8726,21,0,0,0
40.7482,-73.9927,9,0,0,0
40.7552,-73.9704,20,0,0,0
40.7263,-73.9934,12,0,0,0
40.7376,-74.0018,12,0,0,0
40.7606,-73.9714,15,0,0,0
40.7823,-73.9808,10,1,0,0
40.7044,-74.0076,13,0,0,0
40.7768,-73.9611,13,1,0,0
40.765,-73.9623,12,0,0,0
40.7327,-74.0014,18,0,0,0
40.756,-73.9686,7,1,0,0
40.7472,-74.0106,23,0,0,0
40.7592,-73.98,2,0,0,0
40.7546,-73.9639,18,0,0,0
40.6449,-73.7821,14,1,0,0
40.7194,-73.9618,17,0,0,0
40.7488,-73.9922,21,0,0,0
40.7028,-73.9442,10,1,0,0
40.7327,-73.9859,12,1,0,0
40.7435,-73.9841,20,0,0,0
40.7631,-73.978,16,0,0,0
40.6467,-73.7899,16,0,0,0
40.7388,-73.9928,16,0,0,0
40.7248,-73.981,11,1,0,0
40.7557,-73.9947,21,0,0,0
40.7196,-73.993,22,0,0,0
40.764,-73.9756,15,0,0,0
40.706,-73.9246,10,0,0,0
40.7644,-73.9721,13,0,0,0
40.7556,-73.9774,16,0,0,0
40.7433,-73.9799,6,0,0,0
40.7581,-73.9817,17,0,0,0
40.7395,-73.9952,11,0,0,0
40.7059,-74.0105,21,0,0,0
40.7455,-74.0021,6,0,0,0
40.7041,-74.009,15,0,0,0
40.731,-73.9889,21,0,0,0
40.7492,-73.9747,19,0,0,0
40.6886,-73.9871,18,0,0,0
40.72,-74.0026,16,1,0,0
40.7772,-73.978,19,0,0,0
40.7191,-73.9915,5,0,0,0
40.7786,-73.945,11,1,0,0
40.746,-74.0053,6,0,0,0
40.7437,-73.9921,8,0,0,0
40.7676,-73.981,19,0,0,0
40.7029,-73.9818,15,0,0,0
40.717,-74.0143,13,0,0,0
40.6866,-73.9145,5,1,0,0
40.7626,-73.9699,11,0,0,0
40.7348,-73.9586,18,0,0,0
40.7535,-73.9904,13,0,0,0
40.7283,-73.9887,22,0,0,0
40.7413,-73.9896,21,0,0,0
40.7076,-73.9249,21,0,0,0
40.7428,-73.9888,13,0,0,0
40.745,-73.9763,15,0,0,0
40.7195,-74.0086,19,0,0,0
40.7394,-74.0038,11,0,0,0
40.7739,-73.8716,21,0,0,0
40.8025,-73.9676,18,0,0,0
40.7588,-73.9707,22,1,0,0
40.7032,-73.9908,19,0,0,0
40.7685,-73.9695,6,0,0,0
40.7375,-73.9993,14,0,0,0
40.7372,-73.9984,12,0,0,0
40.7234,-73.993,23,1,0,0
40.7501,-73.9834,16,0,0,0
40.7647,-73.9958,23,0,0,0
40.7361,-73.9872,21,0,0,0
40.7242,-73.9974,7,0,0,0
40.7274,-73.9811,16,0,0,0
40.7612,-73.9667,22,0,0,0
40.7237,-74.0014,6,0,0,0
40.6447,-73.782,20,1,0,0
40.7669,-73.9676,14,1,0,0
40.7652,-73.9764,21,0,0,0
40.7982,-73.9327,18,1,0,0
40.7805,-73.9518,2,1,0,0
40.7297,-74.0474,13,0,0,0
40.7271,-73.9951,3,0,0,0
40.6867,-73.9337,2,0,0,0
40.7629,-73.9721,1,1,0,0
40.733,-73.9547,8,0,0,0
40.753,-73.9965,16,0,0,0
40.7299,-73.9989,18,0,0,0
40.7528,-73.9718,21,0,0,0
40.7308,-74.0044,8,0,0,0
40.731,-74.0067,15,0,0,0
40.705,-74.0169,14,0,0,0
40.7194,-73.9887,20,0,0,0
40.7336,-73.9952,7,0,0,0
40.7304,-74.0002,1,1,0,0
40.7353,-73.9943,15,0,0,0
40.7442,-74.0067,3,1,0,0
40.7265,-73.9959,9,0,0,0
40.7765,-73.9103,13,1,0,0
40.7345,-73.9963,6,0,0,0
40.7573,-73.984,0,0,0,0
40.7609,-73.9963,13,0,0,0
40.72,-73.9553,18,1,0,0
40.7257,-74.0055,20,0,0,0
40.7465,-73.9818,17,1,0,0
40.712,-74.0072,21,0,0,0
40.7457,-74.0085,16,1,0,0
40.7141,-74.0096,7,0,0,0
40.724,-74.0033,19,0,0,0
40.7389,-73.9847,19,0,0,0
40.7305,-74.0098,6,0,0,0
40.7497,-73.9713,18,0,0,0
40.6523,-73.8751,17,1,0,0
40.7501,-73.9877,17,0,0,0
40.7569,-73.9827,10,0,0,0
40.7304,-73.9929,14,0,0,0
40.8369,-73.9468,15,0,0,0
40.7739,-73.8715,9,0,0,0
40.7622,-73.9742,19,0,0,0
40.69,-73.9944,9,0,0,0
40.7292,-73.9872,3,1,0,0
40.73,-73.9896,17,0,0,0
40.7494,-73.9756,19,1,0,0
40.6871,-73.9969,22,0,0,0
40.7685,-73.8624,22,0,0,0
40.7533,-73.9723,19,0,0,0
40.7349,-74.0001,19,0,0,0
40.7212,-73.9943,22,0,0,0
40.7446,-74.0082,13,0,0,0
40.7373,-74.0388,7,0,0,0
40.8079,-73.9455,21,1,0,0
40.7732,-73.8859,18,1,0,0
40.7513,-73.9939,17,0,0,0
40.7657,-73.9762,20,0,0,0
40.7513,-73.9824,13,1,0,0
40.7522,-73.9951,7,0,0,0
40.7555,-73.9987,22,0,0,0
40.7692,-73.9827,6,1,0,0
40.7683,-73.9844,12,1,0,0
40.6069,-73.9054,23,0,0,0
40.759,-73.9812,13,0,0,0
40.747,-73.9812,7,0,0,0
40.7278,-73.9821,20,1,0,0
40.7674,-73.8671,16,1,0,0
40.7447,-73.9993,4,0,0,0
40.7183,-73.9573,23,1,0,0
40.6611,-73.9596,7,0,0,0
40.7212,-73.9541,23,0,0,0
40.7415,-73.9927,9,0,0,0
40.7635,-73.9737,12,0,0,0
40.7627,-73.9694,15,0,0,0
40.7685,-73.9577,15,0,0,0
40.7317,-73.9932,7,0,0,0
40.7237,-73.9926,22,0,0,0
40.7266,-73.996,14,1,0,0
40.7456,-73.999,16,0,0,0
40.7237,-73.9508,3,0,0,0
40.7572,-73.9838,22,1,0,0
40.7498,-73.976,17,0,0,0
40.7526,-74.0024,18,0,0,0
40.7433,-73.9883,5,0,0,0
40.7213,-73.9877,22,1,0,0
40.7592,-73.9827,20,0,0,0
40.7604,-73.9738,13,0,0,0
40.7211,-73.8225,11,1,0,0
40.7553,-73.9834,15,0,0,0
40.6437,-73.7898,20,1,0,0
40.7546,-73.9934,0,1,0,0
40.7351,-74.0099,17,0,0,0
40.7737,-73.9459,8,0,0,0
40.7264,-74.002,8,0,0,0
40.7139,-74.0087,19,1,0,0
40.7602,-73.984,17,0,0,0
40.7401,-73.9907,17,0,0,0
40.7639,-73.9801,7,0,0,0
40.7074,-74.0063,12,1,0,0
40.7619,-73.9784,19,0,0,0
40.7469,-73.982,16,0,0,0
40.8005,-73.9681,8,0,0,0
40.7475,-73.944,20,0,0,0
40.735,-73.99,13,0,0,0
40.6903,-73.9609,13,0,0,0
40.8018,-73.9647,8,1,0,0
40.7113,-74.0083,15,0,0,0
40.7553,-73.9838,20,1,0,0
40.7356,-73.9868,10,1,0,0
40.7262,-73.9428,20,1,0,0
40.7327,-73.9855,8,1,0,0
40.6447,-73.7827,12,0,0,0
40.6795,-74.0119,20,1,0,0
40.679,-73.9988,15,0,0,0
40.7697,-73.9841,9,0,0,0
40.7023,-74.0129,21,1,0,0
40.7325,-73.9991,23,1,0,0
40.7313,-73.9748,5,0,0,0
40.755,-73.9999,21,0,0,0
40.7483,-73.9889,21,0,0,0
40.7377,-74.0026,0,0,0,0
40.7566,-73.9902,11,0,0,0
40.7355,-74.0069,18,0,0,0
40.74,-74.006,18,0,0,0
40.7482,-73.9927,19,0,0,0
40.7162,-74.0135,13,1,0,0
40.7586,-73.9724,13,1,0,0
40.7211,-73.9841,22,0,0,0
40.7517,-74.0019,12,1,0,0
40.771,-73.866,6,0,0,0
40.7324,-73.9989,7,0,0,0
40.7351,-73.9973,1,0,0,0
40.6753,-73.9633,1,0,0,0
40.7222,-73.9887,23,0,0,0
40.7084,-74.0097,19,0,0,0
40.7689,-73.8625,22,1,0,0
40.7649,-73.9725,20,0,0,0
40.7272,-73.9998,12,1,0,0
40.7042,-73.9866,16,0,0,0
40.7314,-73.9756,19,0,0,0
40.7443,-73.9845,19,0,0,0
40.6685,-73.9478,19,1,0,0
40.7286,-73.9496,18,0,0,0
40.756,-73.9747,17,1,0,0
40.7566,-73.9922,11,0,0,0
40.7559,-73.9744,19,0,0,0
40.7299,-74.0083,17,0,0,0
40.7492,-73.9805,18,0,0,0
40.7734,-73.96,17,0,0,0
40.7026,-73.991,16,1,0,0
40.6934,-74.0011,20,0,0,0
40.7532,-73.9837,19,0,0,0
40.6319,-74.0246,21,0,0,0
40.7711,-73.8662,14,0,0,0
40.7855,-73.9535,15,0,0,0
40.7358,-74.0059,21,0,0,0
40.7457,-73.9846,15,0,0,0
40.7299,-73.9889,15,1,0,0
40.7648,-73.9837,10,0,0,0
40.8157,-74.4479,22,1,-1,-1
40.7329,-73.9956,17,0,0,0
40.7581,-73.9743,15,0,0,0
40.726,-73.9985,19,0,0,0
40.719,-73.9641,11,0,0,0
40.7246,-73.9871,8,0,0,0
40.7398,-73.9878,6,0,0,0
40.7588,-73.9702,21,0,0,0
40.7603,-73.9814,22,0,0,0
40.7274,-74.0054,16,0,0,0
40.759,-73.9721,22,0,0,0
40.7109,-74.0062,22,0,0,0
40.7333,-74.2682,7,0,-1,-1
40.7337,-74.0063,17,0,0,0
40.7679,-73.9641,11,1,0,0
40.7367,-73.9906,2,1,0,0
40.7672,-73.9684,20,1,0,0
40.7024,-73.9867,21,0,0,0
40.715,-73.9625,6,0,0,0
40.7701,-73.8648,19,0,0,0
40.6606,-73.6876,8,0,5,-1
40.8402,-73.9811,20,0,0,0
40.7733,-73.9621,9,0,0,0
40.7636,-73.9761,20,0,0,0
40.7645,-73.9709,17,0,0,0
40.7402,-74.0021,2,1,0,0
40.78,-73.9589,6,0,0,0
40.7203,-73.9846,7,0,0,0
40.7253,-73.9952,15,0,0,0
40.7512,-73.984,12,0,0,0
40.7735,-73.9895,17,1,0,0
40.7234,-74.008,19,0,0,0
40.7302,-74.0008,22,0,0,0
40.7057,-74.0106,16,0,0,0
40.7668,-73.9536,17,1,0,0
40.6767,-73.9636,19,1,0,0
40.774,-73.8723,21,0,0,0
40.7643,-73.9784,4,1,0,0
40.7654,-73.9183,16,1,0,0
40.751,-74.0041,21,0,0,0
40.7568,-73.9127,9,0,0,0
40.7806,-73.9527,6,0,0,0
40.7562,-73.9716,11,0,0,0
40.7793,-73.9474,15,1,0,0
40.7448,-73.9761,22,0,0,0
40.7426,-73.996,16,0,0,0
40.7379,-74.0385,7,0,0,0
40.6449,-73.7822,17,0,0,0
40.742,-74.0038,16,0,0,0
40.7193,-73.9989,19,1,0,0
40.7674,-73.9898,10,1,0,0
40.7251,-73.9794,16,1,0,0
40.7498,-73.9837,19,1,0,0
40.7405,-73.9854,14,0,0,0
40.7321,-73.9943,4,1,0,0
40.7678,-73.9915,18,0,0,0
40.7276,-74.0073,18,0,0,0
40.7507,-73.982,14,0,0,0
40.7372,-73.9873,8,0,0,0
40.7679,-73.9915,11,1,0,0
40.7311,-73.9914,14,0,0,0
40.7143,-74.015,20,0,0,0
40.7741,-73.8722,11,0,0,0
40.6449,-73.7822,19,1,0,0
40.726,-73.9962,21,1,0,0
40.7261,-73.9782,11,0,0,0
40.7188,-73.9622,6,0,0,0
40.6813,-73.9556,23,1,0,0
40.728,-73.9947,23,0,0,0
40.6959,-73.9435,21,0,0,0
40.7113,-73.9664,21,0,0,0
40.674,-73.9445,14,1,0,0
40.6816,-73.9796,17,0,0,0
40.7114,-74.0105,10,1,0,0
40.7433,-74.0034,12,1,0,0
40.7282,-73.9929,7,0,0,0
40.8137,-73.96,21,1,0,0
40.7285,-73.9998,0,1,0,0
40.7309,-73.989,2,0,0,0
40.7547,-73.9917,19,0,0,0
40.7479,-74.0045,22,0,0,0
40.7684,-73.9822,19,1,0,0
40.7191,-74.0047,16,0,0,0
40.7214,-74.0001,14,0,0,0
40.7287,-74.0018,18,0,0,0
40.7505,-73.991,17,1,0,0
40.7793,-73.9849,6,0,0,0
40.774,-73.8716,7,0,0,0
40.7085,-74.011,19,0,0,0
40.7643,-73.991,8,0,0,0
40.7095,-74.0103,18,0,0,0
40.7634,-73.9596,7,0,0,0
40.731,-73.9762,6,0,0,0
40.7076,-74.0121,22,0,0,0
40.7738,-73.8719,15,0,0,0
40.6472,-73.9781,7,0,0,0
40.9042,-73.9052,14,1,0,0
40.7638,-73.9755,12,0,0,0
40.744,-73.9851,17,0,0,0
40.7559,-73.987,21,0,0,0
40.7793,-73.9878,18,1,0,0
40.7777,-73.9488,5,0,0,0
40.7517,-74.0078,18,1,0,0
40.7223,-73.9883,14,0,0,0
40.7277,-74.0003,23,0,0,0
40.6766,-74.0176,23,1,0,0
40.7057,-73.9454,15,1,0,0
40.6447,-73.782,6,0,0,0
40.7112,-73.9615,0,1,0,0
40.7411,-73.9905,18,0,0,0
40.7493,-73.9955,15,0,0,0
40.7232,-74.0062,10,0,0,0
40.7114,-73.937,20,0,0,0
40.707,-74.0046,16,0,0,0
40.7717,-73.9486,6,0,0,0
40.7204,-74.0064,20,0,0,0
40.7406,-74.0055,17,0,0,0
40.7196,-74.0051,23,0,0,0
40.6871,-73.9676,13,1,0,0
40.6695,-73.7945,20,0,0,0
40.6492,-73.9441,13,0,0,0
40.7897,-73.9525,17,0,0,0
40.7224,-73.9831,18,1,0,0
40.7133,-74.0398,22,1,0,0
40.7367,-74.033,1,1,0,0
40.7233,-73.9994,16,0,0,0
40.7562,-73.9796,11,0,0,0
40.7492,-73.9857,4,0,0,0
40.1365,-74.0283,21,1,-1,-1
40.746,-74.0002,23,0,0,0
40.7684,-73.9576,17,0,0,0
40.7842,-73.9542,9,0,0,0
40.724,-73.9921,13,0,0,0
40.7294,-74.0023,20,0,0,0
40.7559,-73.9716,1,1,0,0
40.7145,-73.9145,16,1,0,0
40.7537,-73.9745,13,0,0,0
40.7693,-73.9864,18,1,0,0
40.76,-73.975,12,0,0,0
40.7766,-73.9598,6,0,0,0
40.7326,-73.9814,9,1,0,0
40.7139,-73.9443,20,1,0,0
40.7365,-73.9793,17,0,0,0
40.7247,-73.9405,0,1,0,0
40.7225,-74.0083,21,0,0,0
40.7397,-73.9863,13,0,0,0
40.7744,-73.9655,8,0,0,0
40.7482,-73.9738,14,0,0,0
40.6826,-73.9493,8,0,0,0
40.6503,-73.9809,20,0,0,0
40.705,-74.011,20,0,0,0
40.8313,-73.9265,20,0,0,0
40.7316,-74.0067,21,1,0,0
40.7735,-73.9472,8,0,0,0
40.7326,-73.9972,18,0,0,0
40.762,-73.9746,16,0,0,0
40.6944,-73.9063,5,0,0,0
40.6457,-73.7768,18,0,0,0
40.7204,-74.0011,15,0,0,0
40.7618,-73.9605,23,0,0,0
40.7329,-74.0023,6,1,0,0
40.7295,-73.9947,14,0,0,0
40.7167,-73.9947,15,0,0,0
40.7697,-73.9504,17,1,0,0
40.7061,-74.0089,16,0,0,0
40.6449,-73.7822,18,0,0,0
40.7227,-74.0047,22,0,0,0
40.7614,-73.9703,21,1,0,0
40.7558,-73.9918,2,0,0,0
40.7519,-73.9789,20,0,0,0
40.7142,-74.0147,14,0,0,0
40.7739,-73.8716,20,0,0,0
40.7755,-73.9467,1,1,0,0
40.7361,-73.9879,8,0,0,0
40.7159,-73.965,22,0,0,0
40.7757,-73.99,16,0,0,0
40.8059,-74.0774,15,0,0,0
40.7356,-73.9832,6,0,0,0
40.7139,-74.0087,22,0,0,0
40.6483,-73.783,20,0,0,0
40.7355,-74.0045,13,0,0,0
40.7077,-74.0071,12,0,0,0
40.692,-73.9547,14,0,0,0
40.7184,-73.9978,19,0,0,0
40.7474,-74.0014,4,0,0,0
40.7092,-74.0106,15,0,0,0
40.778,-73.8941,11,0,0,0
40.7312,-73.9951,9,0,0,0
40.6695,-73.9746,11,1,0,0
40.7301,-74.0032,6,0,0,0
40.7407,-73.9892,17,1,0,0
40.7341,-73.9987,13,0,0,0
40.7652,-73.989,13,0,0,0
40.7262,-73.9919,21,0,0,0
40.7808,-73.9839,8,1,0,0
40.75,-73.9934,18,0,0,0
40.7374,-74.1742,9,0,1,1
40.8672,-73.9008,21,1,0,0
40.7436,-73.9839,0,0,0,0
40.7663,-73.9916,20,0,0,0
40.7684,-73.8624,10,0,0,0
40.7253,-73.984,8,0,0,0
40.7275,-73.9923,19,0,0,0
40.7589,-73.9733,17,0,0,0
40.7553,-73.9707,16,0,0,0
40.7591,-73.9704,21,1,0,0
40.6883,-73.9996,3,0,0,0
40.7758,-73.9825,15,0,0,0
40.7341,-74.0042,7,1,0,0
40.7635,-73.9749,14,0,0,0
40.7451,-73.9949,17,0,0,0
40.6357,-73.973,7,0,0,0
40.7164,-73.9949,11,0,0,0
40.7656,-73.976,12,0,0,0
40.7428,-73.9844,15,0,0,0
40.6467,-73.7905,13,0,0,0
40.7137,-74.0119,17,0,0,0
40.7439,-73.989,12,1,0,0
40.7377,-73.9975,22,1,0,0
40.7389,-73.9874,19,0,0,0
40.7553,-73.9775,15,0,0,0
40.6907,-74.1777,19,0,1,1
40.7181,-74.0012,14,1,0,0
40.8225,-73.9492,23,1,0,0
40.7038,-74.0083,17,0,0,0
40.7297,-73.998,21,0,0,0
40.7632,-73.9736,19,0,0,0
40.7326,-73.9953,11,0,0,0
40.7491,-73.9955,20,0,0,0
40.6829,-74.0003,12,0,0,0
40.7452,-74.0077,14,1,0,0
40.7347,-73.6208,11,0,0,6
40.7556,-73.9793,16,0,0,0
40.7378,-73.9864,23,0,0,0
40.7711,-73.9871,22,1,0,0
40.6894,-73.9943,15,1,0,0
40.7558,-73.9891,15,0,0,0
40.6448,-73.7824,7,0,0,0
40.7373,-73.9884,21,0,0,0
40.7367,-73.9913,22,0,0,0
40.7573,-73.9848,8,0,0,0
40.7311,-73.9791,11,1,0,0
40.7201,-74.0084,13,0,0,0
40.7182,-73.9554,14,0,0,0
40.7511,-74.0286,12,1,0,0
40.7269,-73.8541,13,0,0,0
40.7683,-73.8622,13,0,0,0
40.7623,-73.9751,21,0,0,0
40.7109,-74.0091,16,0,0,0
40.6186,-74.0259,13,0,0,0
40.7346,-74.0098,22,0,0,0
40.7186,-73.9634,9,0,0,0
40.7387,-74.0087,18,0,0,0
40.791,-73.9764,6,0,0,0
40.7481,-74.0072,17,0,0,0
40.7225,-74.0013,9,0,0,0
40.72,-73.9881,20,0,0,0
40.7519,-73.9753,9,0,0,0
40.7343,-73.9874,8,0,0,0
40.717,-74.0074,15,0,0,0
40.7514,-74.0033,20,0,0,0
40.6785,-73.9035,16,1,0,0
40.7477,-73.9925,20,0,0,0
40.7187,-74.0088,20,1,0,0
40.7616,-73.9865,20,0,0,0
40.8019,-73.9646,7,0,0,0
40.7262,-74.0018,15,0,0,0
40.7582,-73.9791,15,0,0,0
40.7899,-73.9783,16,0,0,0
40.773,-73.9464,10,0,0,0
40.7554,-73.9733,16,1,0,0
40.7342,-74.0081,17,0,0,0
40.742,-74.0038,7,1,0,0
40.7671,-73.9583,7,0,0,0
40.6615,-73.9795,18,0,0,0
40.7493,-74.0029,20,0,0,0
40.7182,-73.9884,16,0,0,0
40.7548,-73.9775,18,0,0,0
40.7708,-73.9836,22,0,0,0
40.7463,-73.9913,21,0,0,0
40.717,-73.833,5,0,0,0
40.7051,-73.9204,15,0,0,0
40.7686,-73.8626,8,0,0,0
40.7548,-73.9804,21,0,0,0
40.7548,-73.9765,12,0,0,0
40.7425,-73.9567,22,1,0,0
40.7925,-73.9716,16,0,0,0
40.6992,-73.9589,10,1,0,0
40.7562,-73.998,17,0,0,0
40.7276,-73.9204,8,0,0,0
40.7789,-73.9776,13,0,0,0
40.7437,-73.9838,16,0,0,0
40.7787,-73.954,6,0,0,0
40.7694,-73.968,9,0,0,0
40.6448,-73.782,21,0,0,0
40.6908,-74.1781,9,1,1,1
40.7366,-73.9971,21,0,0,0
40.7579,-73.9858,18,0,0,0
40.7549,-73.994,16,0,0,0
40.8128,-74.066,15,0,0,0
40.7405,-73.9793,6,0,0,0
40.7331,-73.9957,19,0,0,0
40.7439,-74.0083,2,1,0,0
40.7293,-73.9922,20,0,0,0
40.7042,-74.0121,13,0,0,0
40.751,-74.006,20,0,0,0
